"","desde fila/columna","hasta fila/columna","largos"
"1",1,10,23
"2",1,10,45
"3",1,10,9
"4",1,10,10
"5",1,10,15
"6",1,10,26
"7",1,10,18
"8",1,10,23
"9",1,10,15
"10",1,10,21
"11",1,10,9
"12",1,10,23
"13",1,10,10
"14",1,10,85
"15",1,10,10
"16",1,10,30
"17",1,10,13
"18",1,10,53
"19",1,10,19
"20",1,10,26
"21",1,10,7
"22",1,10,16
"23",1,10,27
"24",1,10,61
"25",1,10,150
"26",1,10,20
"27",1,10,9
"28",1,10,4
"29",1,10,38
"30",1,10,13
"31",1,10,16
"32",1,10,10
"33",1,10,42
"34",1,10,11
"35",1,10,63
"36",1,10,28
"37",1,10,47
"38",1,10,72
"39",1,10,31
"40",1,10,104
"41",1,10,11
"42",1,10,14
"43",1,10,16
"44",1,10,31
"45",1,10,30
"46",1,10,21
"47",1,10,12
"48",1,10,62
"49",1,10,15
"50",1,10,25
"51",1,10,62
"52",1,10,45
"53",1,10,11
"54",1,10,31
"55",1,10,12
"56",1,10,27
"57",1,10,53
"58",1,10,7
"59",1,10,27
"60",1,10,43
"61",1,10,13
"62",1,10,17
"63",1,10,6
"64",1,10,17
"65",1,10,21
"66",1,10,34
"67",1,10,9
"68",1,10,11
"69",1,10,14
"70",1,10,21
"71",1,10,5
"72",1,10,27
"73",1,10,4
"74",1,10,37
"75",1,10,18
"76",1,10,5
"77",1,10,8
"78",1,10,7
"79",1,10,17
"80",1,10,17
"81",1,10,19
"82",1,10,42
"83",1,10,12
"84",1,10,4
"85",1,10,9
"86",1,10,14
"87",1,10,13
"88",1,10,10
"89",1,10,31
"90",1,10,26
"91",1,10,27
"92",1,10,29
"93",1,10,63
"94",1,10,60
"95",1,10,23
"96",1,10,101
"97",1,10,10
"98",1,10,9
"99",1,10,15
"100",1,10,21
"101",1,10,6
"102",1,10,23
"103",1,10,56
"104",1,10,25
"105",1,10,32
"106",1,10,54
"107",1,10,11
"108",1,10,17
"109",1,10,18
"110",1,10,11
"111",1,10,22
"112",1,10,20
"113",1,10,9
"114",1,10,55
"115",1,10,97
"116",1,10,14
"117",1,10,10
"118",1,10,8
"119",1,10,34
"120",1,10,7
"121",1,10,10
"122",1,10,22
"123",1,10,10
"124",1,10,9
"125",1,10,32
"126",1,10,35
"127",1,10,24
"128",1,10,43
"129",1,10,12
"130",1,10,2
"131",1,10,10
"132",1,10,28
"133",1,10,33
"134",1,10,14
"135",1,10,64
"136",1,10,13
"137",1,10,11
"138",1,10,27
"139",1,10,15
"140",1,10,8
"141",1,10,31
"142",1,10,9
"143",1,10,25
"144",1,10,8
"145",1,10,10
"146",1,10,9
"147",1,10,28
"148",1,10,84
"149",1,10,3
"150",1,10,5
"151",1,10,16
"152",1,10,37
"153",1,10,17
"154",1,10,37
"155",1,10,16
"156",1,10,5
"157",1,10,22
"158",1,10,14
"159",1,10,83
"160",1,10,19
"161",1,10,52
"162",1,10,24
"163",1,10,53
"164",1,10,17
"165",1,10,19
"166",1,10,66
"167",1,10,27
"168",1,10,16
"169",1,10,17
"170",1,10,12
"171",1,10,10
"172",1,10,7
"173",1,10,68
"174",1,10,84
"175",1,10,7
"176",1,10,33
"177",1,10,31
"178",1,10,8
"179",1,10,37
"180",1,10,17
"181",1,10,10
"182",1,10,48
"183",1,10,29
"184",1,10,43
"185",1,10,34
"186",1,10,16
"187",1,10,15
"188",1,10,10
"189",1,10,10
"190",1,10,20
"191",1,10,82
"192",1,10,9
"193",1,10,5
"194",1,10,15
"195",1,10,25
"196",1,10,33
"197",1,10,2
"198",1,10,4
"199",1,10,73
"200",1,10,61
"201",1,10,15
"202",1,10,17
"203",1,10,18
"204",1,10,35
"205",1,10,5
"206",1,10,50
"207",1,10,6
"208",1,10,33
"209",1,10,43
"210",1,10,17
"211",1,10,13
"212",1,10,43
"213",1,10,16
"214",1,10,6
"215",1,10,11
"216",1,10,51
"217",1,10,21
"218",1,10,26
"219",1,10,62
"220",1,10,14
"221",1,10,16
"222",1,10,43
"223",1,10,27
"224",1,10,16
"225",1,10,15
"226",1,10,24
"227",1,10,25
"228",1,10,22
"229",1,10,20
"230",1,10,70
"231",1,10,13
"232",1,10,44
"233",1,10,20
"234",1,10,23
"235",1,10,8
"236",1,10,14
"237",1,10,20
"238",1,10,17
"239",1,10,20
"240",1,10,64
"241",1,10,26
"242",1,10,12
"243",1,10,9
"244",1,10,20
"245",1,10,76
"246",1,10,28
"247",1,10,10
"248",1,10,29
"249",1,10,24
"250",1,10,6
"251",1,10,7
"252",1,10,4
"253",1,10,72
"254",1,10,16
"255",1,10,5
"256",1,10,28
"257",1,10,8
"258",1,10,18
"259",1,10,37
"260",1,10,39
"261",1,10,13
"262",1,10,69
"263",1,10,31
"264",1,10,40
"265",1,10,35
"266",1,10,21
"267",1,10,13
"268",1,10,25
"269",1,10,35
"270",1,10,18
"271",1,10,17
"272",1,10,17
"273",1,10,56
"274",1,10,11
"275",1,10,59
"276",1,10,7
"277",1,10,37
"278",1,10,40
"279",1,10,49
"280",1,10,16
"281",1,10,14
"282",1,10,6
"283",1,10,20
"284",1,10,8
"285",1,10,16
"286",1,10,10
"287",1,10,13
"288",1,10,8
"289",1,10,21
"290",1,10,9
"291",1,10,9
"292",1,10,40
"293",1,10,24
"294",1,10,23
"295",1,10,20
"296",1,10,57
"297",1,10,67
"298",1,10,33
"299",1,10,50
"300",1,10,2
"301",1,10,23
"302",1,10,7
"303",1,10,31
"304",1,10,9
"305",1,10,11
"306",1,10,24
"307",1,10,15
"308",1,10,21
"309",1,10,11
"310",1,10,8
"311",1,10,12
"312",1,10,19
"313",1,10,21
"314",1,10,41
"315",1,10,11
"316",1,10,6
"317",1,10,11
"318",1,10,16
"319",1,10,19
"320",1,10,49
"321",1,10,25
"322",1,10,11
"323",1,10,23
"324",1,10,65
"325",1,10,59
"326",1,10,20
"327",1,10,7
"328",1,10,11
"329",1,10,21
"330",1,10,6
"331",1,10,27
"332",1,10,49
"333",1,10,49
"334",1,10,39
"335",1,10,64
"336",1,10,5
"337",1,10,55
"338",1,10,9
"339",1,10,49
"340",1,10,9
"341",1,10,13
"342",1,10,66
"343",1,10,7
"344",1,10,26
"345",1,10,37
"346",1,10,29
"347",1,10,15
"348",1,10,3
"349",1,10,16
"350",1,10,8
"351",1,10,16
"352",1,10,19
"353",1,10,30
"354",1,10,16
"355",1,10,6
"356",1,10,27
"357",1,10,29
"358",1,10,8
"359",1,10,5
"360",1,10,10
"361",1,10,13
"362",1,10,35
"363",1,10,36
"364",1,10,21
"365",1,10,25
"366",1,10,6
"367",1,10,12
"368",1,10,16
"369",1,10,8
"370",1,10,39
"371",1,10,12
"372",1,10,25
"373",1,10,18
"374",1,10,16
"375",1,10,12
"376",1,10,9
"377",1,10,52
"378",1,10,32
"379",1,10,6
"380",1,10,23
"381",1,10,8
"382",1,10,89
"383",1,10,9
"384",1,10,16
"385",1,10,27
"386",1,10,24
"387",1,10,26
"388",1,10,50
"389",1,10,26
"390",1,10,34
"391",1,10,22
"392",1,10,18
"393",1,10,59
"394",1,10,14
"395",1,10,17
"396",1,10,11
"397",1,10,7
"398",1,10,32
"399",1,10,71
"400",1,10,8
"401",1,10,15
"402",1,10,24
"403",1,10,10
"404",1,10,31
"405",1,10,29
"406",1,10,15
"407",1,10,37
"408",1,10,28
"409",1,10,32
"410",1,10,15
"411",1,10,64
"412",1,10,7
"413",1,10,43
"414",1,10,23
"415",1,10,11
"416",1,10,19
"417",1,10,20
"418",1,10,12
"419",1,10,16
"420",1,10,13
"421",1,10,12
"422",1,10,45
"423",1,10,15
"424",1,10,19
"425",1,10,21
"426",1,10,25
"427",1,10,10
"428",1,10,14
"429",1,10,19
"430",1,10,38
"431",1,10,17
"432",1,10,18
"433",1,10,14
"434",1,10,36
"435",1,10,17
"436",1,10,20
"437",1,10,7
"438",1,10,20
"439",1,10,36
"440",1,10,53
"441",1,10,9
"442",1,10,29
"443",1,10,34
"444",1,10,78
"445",1,10,17
"446",1,10,8
"447",1,10,10
"448",1,10,35
"449",1,10,15
"450",1,10,39
"451",1,10,15
"452",1,10,22
"453",1,10,24
"454",1,10,32
"455",1,10,7
"456",1,10,9
"457",1,10,56
"458",1,10,45
"459",1,10,37
"460",1,10,9
"461",1,10,20
"462",1,10,4
"463",1,10,6
"464",1,10,16
"465",1,10,28
"466",1,10,6
"467",1,10,25
"468",1,10,17
"469",1,10,22
"470",1,10,16
"471",1,10,15
"472",1,10,63
"473",1,10,3
"474",1,10,31
"475",1,10,14
"476",1,10,15
"477",1,10,4
"478",1,10,4
"479",1,10,45
"480",1,10,4
"481",1,10,18
"482",1,10,8
"483",1,10,45
"484",1,10,27
"485",1,10,12
"486",1,10,33
"487",1,10,10
"488",1,10,11
"489",1,10,20
"490",1,10,37
"491",1,10,13
"492",1,10,55
"493",1,10,14
"494",1,10,89
"495",1,10,26
"496",1,10,8
"497",1,10,36
"498",1,10,40
"499",1,10,102
"500",1,10,61
"501",1,20,164
"502",1,20,10
"503",1,20,74
"504",1,20,7
"505",1,20,14
"506",1,20,8
"507",1,20,13
"508",1,20,55
"509",1,20,5
"510",1,20,18
"511",1,20,14
"512",1,20,13
"513",1,20,88
"514",1,20,7
"515",1,20,151
"516",1,20,71
"517",1,20,45
"518",1,20,21
"519",1,20,48
"520",1,20,35
"521",1,20,96
"522",1,20,76
"523",1,20,46
"524",1,20,17
"525",1,20,13
"526",1,20,61
"527",1,20,22
"528",1,20,114
"529",1,20,16
"530",1,20,36
"531",1,20,23
"532",1,20,47
"533",1,20,31
"534",1,20,6
"535",1,20,11
"536",1,20,7
"537",1,20,21
"538",1,20,21
"539",1,20,18
"540",1,20,3
"541",1,20,12
"542",1,20,33
"543",1,20,12
"544",1,20,18
"545",1,20,43
"546",1,20,10
"547",1,20,18
"548",1,20,19
"549",1,20,104
"550",1,20,128
"551",1,20,31
"552",1,20,14
"553",1,20,9
"554",1,20,99
"555",1,20,90
"556",1,20,10
"557",1,20,56
"558",1,20,25
"559",1,20,39
"560",1,20,29
"561",1,20,107
"562",1,20,13
"563",1,20,4
"564",1,20,27
"565",1,20,46
"566",1,20,17
"567",1,20,27
"568",1,20,26
"569",1,20,136
"570",1,20,55
"571",1,20,13
"572",1,20,3
"573",1,20,16
"574",1,20,26
"575",1,20,21
"576",1,20,18
"577",1,20,17
"578",1,20,71
"579",1,20,41
"580",1,20,23
"581",1,20,11
"582",1,20,116
"583",1,20,15
"584",1,20,11
"585",1,20,53
"586",1,20,38
"587",1,20,11
"588",1,20,14
"589",1,20,67
"590",1,20,18
"591",1,20,3
"592",1,20,44
"593",1,20,8
"594",1,20,13
"595",1,20,13
"596",1,20,9
"597",1,20,48
"598",1,20,10
"599",1,20,14
"600",1,20,13
"601",1,20,56
"602",1,20,39
"603",1,20,45
"604",1,20,42
"605",1,20,5
"606",1,20,47
"607",1,20,10
"608",1,20,14
"609",1,20,25
"610",1,20,58
"611",1,20,11
"612",1,20,47
"613",1,20,27
"614",1,20,11
"615",1,20,16
"616",1,20,15
"617",1,20,57
"618",1,20,29
"619",1,20,27
"620",1,20,20
"621",1,20,35
"622",1,20,50
"623",1,20,12
"624",1,20,39
"625",1,20,5
"626",1,20,110
"627",1,20,49
"628",1,20,3
"629",1,20,10
"630",1,20,36
"631",1,20,11
"632",1,20,9
"633",1,20,15
"634",1,20,5
"635",1,20,12
"636",1,20,24
"637",1,20,62
"638",1,20,15
"639",1,20,25
"640",1,20,15
"641",1,20,38
"642",1,20,11
"643",1,20,5
"644",1,20,39
"645",1,20,21
"646",1,20,10
"647",1,20,12
"648",1,20,19
"649",1,20,117
"650",1,20,46
"651",1,20,3
"652",1,20,71
"653",1,20,23
"654",1,20,3
"655",1,20,20
"656",1,20,7
"657",1,20,4
"658",1,20,68
"659",1,20,134
"660",1,20,24
"661",1,20,8
"662",1,20,52
"663",1,20,18
"664",1,20,41
"665",1,20,6
"666",1,20,24
"667",1,20,11
"668",1,20,43
"669",1,20,169
"670",1,20,6
"671",1,20,38
"672",1,20,15
"673",1,20,50
"674",1,20,49
"675",1,20,21
"676",1,20,17
"677",1,20,28
"678",1,20,14
"679",1,20,15
"680",1,20,32
"681",1,20,15
"682",1,20,24
"683",1,20,18
"684",1,20,13
"685",1,20,59
"686",1,20,13
"687",1,20,22
"688",1,20,18
"689",1,20,34
"690",1,20,13
"691",1,20,17
"692",1,20,56
"693",1,20,10
"694",1,20,12
"695",1,20,37
"696",1,20,10
"697",1,20,14
"698",1,20,86
"699",1,20,31
"700",1,20,56
"701",1,20,88
"702",1,20,22
"703",1,20,12
"704",1,20,11
"705",1,20,6
"706",1,20,6
"707",1,20,19
"708",1,20,24
"709",1,20,20
"710",1,20,122
"711",1,20,5
"712",1,20,6
"713",1,20,62
"714",1,20,33
"715",1,20,9
"716",1,20,26
"717",1,20,20
"718",1,20,9
"719",1,20,79
"720",1,20,67
"721",1,20,10
"722",1,20,14
"723",1,20,37
"724",1,20,32
"725",1,20,32
"726",1,20,37
"727",1,20,7
"728",1,20,16
"729",1,20,16
"730",1,20,4
"731",1,20,17
"732",1,20,24
"733",1,20,41
"734",1,20,32
"735",1,20,39
"736",1,20,136
"737",1,20,13
"738",1,20,52
"739",1,20,20
"740",1,20,9
"741",1,20,4
"742",1,20,3
"743",1,20,41
"744",1,20,17
"745",1,20,12
"746",1,20,16
"747",1,20,8
"748",1,20,6
"749",1,20,4
"750",1,20,53
"751",1,20,7
"752",1,20,9
"753",1,20,152
"754",1,20,22
"755",1,20,3
"756",1,20,66
"757",1,20,13
"758",1,20,10
"759",1,20,43
"760",1,20,10
"761",1,20,43
"762",1,20,4
"763",1,20,94
"764",1,20,23
"765",1,20,51
"766",1,20,75
"767",1,20,5
"768",1,20,66
"769",1,20,16
"770",1,20,67
"771",1,20,19
"772",1,20,32
"773",1,20,12
"774",1,20,56
"775",1,20,5
"776",1,20,39
"777",1,20,18
"778",1,20,20
"779",1,20,162
"780",1,20,35
"781",1,20,11
"782",1,20,75
"783",1,20,33
"784",1,20,19
"785",1,20,79
"786",1,20,8
"787",1,20,31
"788",1,20,28
"789",1,20,16
"790",1,20,11
"791",1,20,10
"792",1,20,10
"793",1,20,3
"794",1,20,17
"795",1,20,13
"796",1,20,34
"797",1,20,21
"798",1,20,2
"799",1,20,10
"800",1,20,16
"801",1,20,15
"802",1,20,29
"803",1,20,139
"804",1,20,42
"805",1,20,100
"806",1,20,9
"807",1,20,8
"808",1,20,59
"809",1,20,17
"810",1,20,7
"811",1,20,39
"812",1,20,28
"813",1,20,2
"814",1,20,90
"815",1,20,30
"816",1,20,72
"817",1,20,44
"818",1,20,6
"819",1,20,6
"820",1,20,34
"821",1,20,11
"822",1,20,42
"823",1,20,36
"824",1,20,18
"825",1,20,12
"826",1,20,18
"827",1,20,6
"828",1,20,8
"829",1,20,14
"830",1,20,12
"831",1,20,9
"832",1,20,7
"833",1,20,9
"834",1,20,15
"835",1,20,24
"836",1,20,85
"837",1,20,5
"838",1,20,61
"839",1,20,38
"840",1,20,17
"841",1,20,8
"842",1,20,33
"843",1,20,8
"844",1,20,49
"845",1,20,7
"846",1,20,9
"847",1,20,74
"848",1,20,7
"849",1,20,16
"850",1,20,3
"851",1,20,18
"852",1,20,6
"853",1,20,11
"854",1,20,21
"855",1,20,13
"856",1,20,60
"857",1,20,8
"858",1,20,83
"859",1,20,7
"860",1,20,7
"861",1,20,43
"862",1,20,57
"863",1,20,67
"864",1,20,11
"865",1,20,11
"866",1,20,26
"867",1,20,4
"868",1,20,11
"869",1,20,123
"870",1,20,15
"871",1,20,11
"872",1,20,15
"873",1,20,13
"874",1,20,18
"875",1,20,4
"876",1,20,87
"877",1,20,8
"878",1,20,14
"879",1,20,16
"880",1,20,140
"881",1,20,7
"882",1,20,27
"883",1,20,10
"884",1,20,15
"885",1,20,22
"886",1,20,13
"887",1,20,59
"888",1,20,6
"889",1,20,74
"890",1,20,47
"891",1,20,60
"892",1,20,59
"893",1,20,16
"894",1,20,12
"895",1,20,10
"896",1,20,26
"897",1,20,23
"898",1,20,10
"899",1,20,71
"900",1,20,11
"901",1,20,16
"902",1,20,16
"903",1,20,17
"904",1,20,11
"905",1,20,135
"906",1,20,4
"907",1,20,47
"908",1,20,36
"909",1,20,34
"910",1,20,3
"911",1,20,16
"912",1,20,16
"913",1,20,6
"914",1,20,13
"915",1,20,9
"916",1,20,16
"917",1,20,30
"918",1,20,8
"919",1,20,59
"920",1,20,16
"921",1,20,35
"922",1,20,23
"923",1,20,44
"924",1,20,76
"925",1,20,9
"926",1,20,16
"927",1,20,30
"928",1,20,8
"929",1,20,15
"930",1,20,20
"931",1,20,84
"932",1,20,3
"933",1,20,10
"934",1,20,19
"935",1,20,11
"936",1,20,12
"937",1,20,71
"938",1,20,52
"939",1,20,17
"940",1,20,85
"941",1,20,8
"942",1,20,22
"943",1,20,10
"944",1,20,10
"945",1,20,15
"946",1,20,14
"947",1,20,34
"948",1,20,63
"949",1,20,71
"950",1,20,90
"951",1,20,12
"952",1,20,15
"953",1,20,17
"954",1,20,28
"955",1,20,35
"956",1,20,13
"957",1,20,14
"958",1,20,10
"959",1,20,7
"960",1,20,56
"961",1,20,31
"962",1,20,19
"963",1,20,30
"964",1,20,11
"965",1,20,26
"966",1,20,75
"967",1,20,11
"968",1,20,35
"969",1,20,7
"970",1,20,3
"971",1,20,5
"972",1,20,34
"973",1,20,29
"974",1,20,12
"975",1,20,28
"976",1,20,104
"977",1,20,10
"978",1,20,7
"979",1,20,39
"980",1,20,6
"981",1,20,11
"982",1,20,12
"983",1,20,10
"984",1,20,3
"985",1,20,22
"986",1,20,13
"987",1,20,18
"988",1,20,16
"989",1,20,30
"990",1,20,7
"991",1,20,48
"992",1,20,21
"993",1,20,66
"994",1,20,3
"995",1,20,12
"996",1,20,11
"997",1,20,16
"998",1,20,35
"999",1,20,51
"1000",1,20,57
"1001",1,30,10
"1002",1,30,19
"1003",1,30,5
"1004",1,30,3
"1005",1,30,9
"1006",1,30,62
"1007",1,30,13
"1008",1,30,10
"1009",1,30,149
"1010",1,30,21
"1011",1,30,13
"1012",1,30,8
"1013",1,30,17
"1014",1,30,43
"1015",1,30,7
"1016",1,30,20
"1017",1,30,118
"1018",1,30,18
"1019",1,30,13
"1020",1,30,29
"1021",1,30,23
"1022",1,30,33
"1023",1,30,16
"1024",1,30,16
"1025",1,30,82
"1026",1,30,4
"1027",1,30,27
"1028",1,30,29
"1029",1,30,26
"1030",1,30,6
"1031",1,30,16
"1032",1,30,6
"1033",1,30,15
"1034",1,30,14
"1035",1,30,19
"1036",1,30,7
"1037",1,30,13
"1038",1,30,15
"1039",1,30,19
"1040",1,30,16
"1041",1,30,19
"1042",1,30,14
"1043",1,30,42
"1044",1,30,22
"1045",1,30,4
"1046",1,30,17
"1047",1,30,16
"1048",1,30,164
"1049",1,30,3
"1050",1,30,9
"1051",1,30,17
"1052",1,30,21
"1053",1,30,13
"1054",1,30,32
"1055",1,30,9
"1056",1,30,29
"1057",1,30,14
"1058",1,30,10
"1059",1,30,26
"1060",1,30,18
"1061",1,30,12
"1062",1,30,7
"1063",1,30,38
"1064",1,30,57
"1065",1,30,9
"1066",1,30,5
"1067",1,30,17
"1068",1,30,10
"1069",1,30,8
"1070",1,30,11
"1071",1,30,8
"1072",1,30,16
"1073",1,30,60
"1074",1,30,40
"1075",1,30,14
"1076",1,30,21
"1077",1,30,19
"1078",1,30,11
"1079",1,30,41
"1080",1,30,66
"1081",1,30,15
"1082",1,30,14
"1083",1,30,8
"1084",1,30,7
"1085",1,30,31
"1086",1,30,13
"1087",1,30,42
"1088",1,30,11
"1089",1,30,38
"1090",1,30,9
"1091",1,30,4
"1092",1,30,5
"1093",1,30,61
"1094",1,30,14
"1095",1,30,20
"1096",1,30,3
"1097",1,30,25
"1098",1,30,4
"1099",1,30,21
"1100",1,30,16
"1101",1,30,25
"1102",1,30,26
"1103",1,30,6
"1104",1,30,66
"1105",1,30,14
"1106",1,30,14
"1107",1,30,9
"1108",1,30,4
"1109",1,30,41
"1110",1,30,12
"1111",1,30,25
"1112",1,30,17
"1113",1,30,15
"1114",1,30,18
"1115",1,30,50
"1116",1,30,26
"1117",1,30,8
"1118",1,30,46
"1119",1,30,39
"1120",1,30,62
"1121",1,30,7
"1122",1,30,28
"1123",1,30,3
"1124",1,30,21
"1125",1,30,63
"1126",1,30,12
"1127",1,30,13
"1128",1,30,10
"1129",1,30,16
"1130",1,30,25
"1131",1,30,39
"1132",1,30,6
"1133",1,30,7
"1134",1,30,84
"1135",1,30,49
"1136",1,30,11
"1137",1,30,4
"1138",1,30,19
"1139",1,30,43
"1140",1,30,13
"1141",1,30,26
"1142",1,30,143
"1143",1,30,24
"1144",1,30,48
"1145",1,30,17
"1146",1,30,10
"1147",1,30,26
"1148",1,30,27
"1149",1,30,8
"1150",1,30,24
"1151",1,30,8
"1152",1,30,15
"1153",1,30,53
"1154",1,30,6
"1155",1,30,17
"1156",1,30,6
"1157",1,30,15
"1158",1,30,14
"1159",1,30,5
"1160",1,30,17
"1161",1,30,11
"1162",1,30,3
"1163",1,30,42
"1164",1,30,19
"1165",1,30,7
"1166",1,30,40
"1167",1,30,27
"1168",1,30,5
"1169",1,30,48
"1170",1,30,5
"1171",1,30,11
"1172",1,30,5
"1173",1,30,9
"1174",1,30,9
"1175",1,30,8
"1176",1,30,9
"1177",1,30,41
"1178",1,30,37
"1179",1,30,40
"1180",1,30,13
"1181",1,30,7
"1182",1,30,10
"1183",1,30,14
"1184",1,30,78
"1185",1,30,3
"1186",1,30,72
"1187",1,30,19
"1188",1,30,14
"1189",1,30,26
"1190",1,30,29
"1191",1,30,33
"1192",1,30,144
"1193",1,30,10
"1194",1,30,22
"1195",1,30,15
"1196",1,30,5
"1197",1,30,7
"1198",1,30,4
"1199",1,30,15
"1200",1,30,11
"1201",1,30,6
"1202",1,30,27
"1203",1,30,13
"1204",1,30,13
"1205",1,30,7
"1206",1,30,48
"1207",1,30,6
"1208",1,30,3
"1209",1,30,34
"1210",1,30,26
"1211",1,30,3
"1212",1,30,63
"1213",1,30,12
"1214",1,30,11
"1215",1,30,17
"1216",1,30,54
"1217",1,30,119
"1218",1,30,18
"1219",1,30,11
"1220",1,30,8
"1221",1,30,15
"1222",1,30,7
"1223",1,30,39
"1224",1,30,21
"1225",1,30,42
"1226",1,30,22
"1227",1,30,13
"1228",1,30,12
"1229",1,30,42
"1230",1,30,6
"1231",1,30,13
"1232",1,30,19
"1233",1,30,10
"1234",1,30,8
"1235",1,30,26
"1236",1,30,22
"1237",1,30,45
"1238",1,30,14
"1239",1,30,14
"1240",1,30,16
"1241",1,30,12
"1242",1,30,16
"1243",1,30,14
"1244",1,30,12
"1245",1,30,14
"1246",1,30,9
"1247",1,30,2
"1248",1,30,9
"1249",1,30,3
"1250",1,30,34
"1251",1,30,28
"1252",1,30,9
"1253",1,30,69
"1254",1,30,20
"1255",1,30,2
"1256",1,30,8
"1257",1,30,43
"1258",1,30,13
"1259",1,30,16
"1260",1,30,11
"1261",1,30,23
"1262",1,30,21
"1263",1,30,17
"1264",1,30,18
"1265",1,30,11
"1266",1,30,17
"1267",1,30,14
"1268",1,30,39
"1269",1,30,15
"1270",1,30,48
"1271",1,30,55
"1272",1,30,8
"1273",1,30,81
"1274",1,30,13
"1275",1,30,23
"1276",1,30,47
"1277",1,30,16
"1278",1,30,22
"1279",1,30,17
"1280",1,30,12
"1281",1,30,49
"1282",1,30,12
"1283",1,30,13
"1284",1,30,5
"1285",1,30,17
"1286",1,30,2
"1287",1,30,6
"1288",1,30,14
"1289",1,30,47
"1290",1,30,5
"1291",1,30,11
"1292",1,30,10
"1293",1,30,13
"1294",1,30,21
"1295",1,30,37
"1296",1,30,6
"1297",1,30,85
"1298",1,30,5
"1299",1,30,19
"1300",1,30,21
"1301",1,30,9
"1302",1,30,14
"1303",1,30,43
"1304",1,30,9
"1305",1,30,27
"1306",1,30,18
"1307",1,30,22
"1308",1,30,6
"1309",1,30,14
"1310",1,30,39
"1311",1,30,20
"1312",1,30,17
"1313",1,30,4
"1314",1,30,5
"1315",1,30,27
"1316",1,30,10
"1317",1,30,11
"1318",1,30,23
"1319",1,30,14
"1320",1,30,25
"1321",1,30,21
"1322",1,30,37
"1323",1,30,19
"1324",1,30,13
"1325",1,30,15
"1326",1,30,18
"1327",1,30,24
"1328",1,30,6
"1329",1,30,4
"1330",1,30,19
"1331",1,30,8
"1332",1,30,15
"1333",1,30,12
"1334",1,30,5
"1335",1,30,16
"1336",1,30,10
"1337",1,30,21
"1338",1,30,17
"1339",1,30,9
"1340",1,30,8
"1341",1,30,13
"1342",1,30,12
"1343",1,30,35
"1344",1,30,3
"1345",1,30,15
"1346",1,30,9
"1347",1,30,11
"1348",1,30,22
"1349",1,30,6
"1350",1,30,11
"1351",1,30,24
"1352",1,30,31
"1353",1,30,12
"1354",1,30,7
"1355",1,30,5
"1356",1,30,15
"1357",1,30,35
"1358",1,30,24
"1359",1,30,8
"1360",1,30,81
"1361",1,30,13
"1362",1,30,8
"1363",1,30,6
"1364",1,30,160
"1365",1,30,34
"1366",1,30,27
"1367",1,30,4
"1368",1,30,11
"1369",1,30,26
"1370",1,30,23
"1371",1,30,18
"1372",1,30,9
"1373",1,30,11
"1374",1,30,88
"1375",1,30,5
"1376",1,30,29
"1377",1,30,13
"1378",1,30,16
"1379",1,30,45
"1380",1,30,28
"1381",1,30,6
"1382",1,30,32
"1383",1,30,5
"1384",1,30,42
"1385",1,30,8
"1386",1,30,17
"1387",1,30,12
"1388",1,30,12
"1389",1,30,11
"1390",1,30,5
"1391",1,30,29
"1392",1,30,3
"1393",1,30,3
"1394",1,30,3
"1395",1,30,13
"1396",1,30,14
"1397",1,30,26
"1398",1,30,7
"1399",1,30,8
"1400",1,30,13
"1401",1,30,15
"1402",1,30,11
"1403",1,30,20
"1404",1,30,7
"1405",1,30,16
"1406",1,30,25
"1407",1,30,14
"1408",1,30,12
"1409",1,30,17
"1410",1,30,6
"1411",1,30,12
"1412",1,30,15
"1413",1,30,6
"1414",1,30,6
"1415",1,30,3
"1416",1,30,45
"1417",1,30,29
"1418",1,30,15
"1419",1,30,51
"1420",1,30,20
"1421",1,30,6
"1422",1,30,10
"1423",1,30,111
"1424",1,30,21
"1425",1,30,7
"1426",1,30,21
"1427",1,30,15
"1428",1,30,25
"1429",1,30,65
"1430",1,30,19
"1431",1,30,21
"1432",1,30,11
"1433",1,30,16
"1434",1,30,8
"1435",1,30,24
"1436",1,30,19
"1437",1,30,67
"1438",1,30,30
"1439",1,30,94
"1440",1,30,4
"1441",1,30,7
"1442",1,30,10
"1443",1,30,7
"1444",1,30,9
"1445",1,30,11
"1446",1,30,35
"1447",1,30,4
"1448",1,30,24
"1449",1,30,7
"1450",1,30,36
"1451",1,30,8
"1452",1,30,11
"1453",1,30,18
"1454",1,30,12
"1455",1,30,11
"1456",1,30,37
"1457",1,30,116
"1458",1,30,10
"1459",1,30,10
"1460",1,30,72
"1461",1,30,14
"1462",1,30,98
"1463",1,30,7
"1464",1,30,12
"1465",1,30,18
"1466",1,30,18
"1467",1,30,15
"1468",1,30,20
"1469",1,30,36
"1470",1,30,21
"1471",1,30,9
"1472",1,30,7
"1473",1,30,2
"1474",1,30,4
"1475",1,30,8
"1476",1,30,13
"1477",1,30,14
"1478",1,30,26
"1479",1,30,4
"1480",1,30,11
"1481",1,30,12
"1482",1,30,49
"1483",1,30,18
"1484",1,30,7
"1485",1,30,23
"1486",1,30,11
"1487",1,30,6
"1488",1,30,14
"1489",1,30,17
"1490",1,30,11
"1491",1,30,30
"1492",1,30,15
"1493",1,30,88
"1494",1,30,57
"1495",1,30,10
"1496",1,30,33
"1497",1,30,11
